subset_index,task_name,experiment_seed,perm_gen_seed,permutation_index,image_index,image_id,initial_dice,final_dice,iterations_used,reached_cutoff,commit_type,protocol,dice_cutoff,prompt_limit,context_size
0,ACDC/Challenge2017/MRI/2,23,23,0,0,9,1.6250089815428304e-11,0.9006057977676392,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,ACDC/Challenge2017/MRI/2,23,23,0,1,52,0.679268479347229,0.9036628603935242,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,ACDC/Challenge2017/MRI/2,23,23,0,2,8,0.0812348276376724,0.9013780355453492,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,ACDC/Challenge2017/MRI/2,23,23,0,3,13,0.4520215690135956,0.8565033078193665,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,ACDC/Challenge2017/MRI/2,23,23,0,4,11,0.8206400871276855,0.8949326872825623,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,ACDC/Challenge2017/MRI/2,23,23,0,5,35,0.804469645023346,0.8913692235946655,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,ACDC/Challenge2017/MRI/2,23,23,0,6,3,0.8270930647850037,0.9012069702148438,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,ACDC/Challenge2017/MRI/2,23,23,0,7,48,0.8797441720962524,0.8985592722892761,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,ACDC/Challenge2017/MRI/2,23,23,0,8,14,0.8838593363761902,0.904960870742798,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,ACDC/Challenge2017/MRI/2,23,23,0,9,29,0.8721396327018738,0.8757489323616028,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,ACDC/Challenge2017/MRI/2,23,24,1,0,29,1.2618753264526106e-10,0.8757489323616028,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,ACDC/Challenge2017/MRI/2,23,24,1,1,48,0.5727376937866211,0.8985592722892761,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,ACDC/Challenge2017/MRI/2,23,24,1,2,13,0.69830721616745,0.8565033078193665,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,ACDC/Challenge2017/MRI/2,23,24,1,3,52,0.8996518850326538,0.9020978808403016,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,ACDC/Challenge2017/MRI/2,23,24,1,4,9,0.8729497790336609,0.9029699563980104,9,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
