subset_index,task_name,experiment_seed,perm_gen_seed,permutation_index,image_index,image_id,initial_dice,final_dice,iterations_used,reached_cutoff,commit_type,protocol,dice_cutoff,prompt_limit,context_size
0,BUID/Benign/Ultrasound/0,23,23,0,0,127,4.4800666648692194e-11,0.9101499319076538,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,BUID/Benign/Ultrasound/0,23,23,0,1,209,2.7423058615583248e-11,0.9289431571960448,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,BUID/Benign/Ultrasound/0,23,23,0,2,63,0.8632599711418152,0.925042688846588,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,BUID/Benign/Ultrasound/0,23,23,0,3,164,0.5795197486877441,0.9156317710876464,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,BUID/Benign/Ultrasound/0,23,23,0,4,177,0.8820096850395203,0.92497456073761,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,BUID/Benign/Ultrasound/0,23,23,0,5,68,0.5653460621833801,0.9059277176856996,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,BUID/Benign/Ultrasound/0,23,23,0,6,2,0.8027758002281189,0.93416029214859,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,BUID/Benign/Ultrasound/0,23,23,0,7,168,0.9474790692329408,0.9474790692329408,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,BUID/Benign/Ultrasound/0,23,23,0,8,236,0.883665919303894,0.9298903942108154,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,BUID/Benign/Ultrasound/0,23,23,0,9,11,0.5627941489219666,0.9358752965927124,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,BUID/Benign/Ultrasound/0,23,24,1,0,11,2.4395567163604248e-11,0.9433777928352356,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
